52793,"Rovello, Glenda"
24988,"Harris, Roger (III)"
12862,"Cross, Paul (II)"
66246,"Williamson, Gary (I)"
55846,"Shaffner, John"
68491,"Çavdar, Sule Basak"
3616,"Barnes, Gordon (I)"
6673,"Bowyer, Tom"
39325,"Maturana, David"
8255,"Butts, Dan"
45990,"Otton, Candida"
17378,"Ellis, Nick (I)"
66839,"Woods, Donal"
25845,"Herbert, Stevie"
9423,"Casali, Cristina"
25287,"Hauldren, Sarah"
63604,"Veneziano, Sandy"
44936,"Nowak, Christopher (I)"
50553,"Raymond, Deborah (I)"
24241,"Haines, Jeph"
35477,"Levinson, Michael (I)"
43567,"Nahm, Mona"
35031,"Legler, Steven"
65131,"Watson, Patrick (IV)"
58187,"Spier, Carol"
28484,"Jackson, Dwight"
42778,"Mott, John (II)"
1388,"Ammon, Ruth"
49417,"Prorokov, Pyotr"
13065,"Cullen, Susie"
24298,"Halinski, Andrzej"
38711,"Marsolais, Michel"
63003,"Valverde, Patric"
15488,"Dillon, James (IV)"
4863,"Berg, Richard (II)"
48040,"Pfundt, Pierre"
16469,"Duis, Dennis"
8783,"Campeau, Jean-François"
55547,"Sejer, Niels"
15269,"Di Mottola, Francesca Balestra"
60478,"Tassé, Richard"
41203,"Millais, DeAnne"
64610,"Walker, John T. (I)"
44053,"Nemirsky, Michael"
26570,"Hodges, Joseph A."
3504,"Barbosa, Carlos (I)"
10576,"Chhabria, Bindiya (I)"
34840,"Lee, Jonathan (IV)"
33406,"Kyriakides, George"
25738,"Hendrickson, Stephen (I)"
13576,"Danger, Amy"
66421,"Wince, S. Logan"
36083,"Lisowski, Tom (I)"
39130,"Mastropierro, Teresa"
50560,"Raywood, Keith"
3435,"Baran, Peter (I)"
28240,"Isaacson, Max"
20406,"Furudahl, Elle"
29009,"Jeffers, Ashleigh"
38589,"Maron, Antoine"
12010,"Conway, Frank"
15598,"Diss, Eileen"
25823,"Henson, Jon"
7820,"Budgeon, Matthew"
24531,"Hammock, Thomas S. (I)"
21888,"Gillies, Annette"
26215,"Higgins, Douglas"
51683,"Rizzato, Marisa"
13866,"Davis, Dan (II)"
55546,"Seixas, Lucio"
17984,"Everett, Jeff (II)"
65714,"Whidbee, Timothy"
47390,"Pelissier, Jay"
37436,"Mackay, Gary (I)"
59330,"Stulecker, Burghard"
58529,"Stattler, Martin"
53673,"Salat, Hannes"
64393,"Vögel, Tommy"
24092,"Haas, Bodo"
50878,"Reinhardt, Conrad"
64485,"Wagner, Verena (I)"
38475,"Maringer, Alexandra"
46717,"Parker, Chuck (I)"
48741,"Politanoff, Peter"
37339,"Maccarone, Alicia"
56184,"Shepard, Maxine (I)"
22745,"Gottlieb, Max (I)"
62969,"Vallejo, Martin C."
32486,"Kordan, Gary"
27064,"Horner, Grenville"
19128,"Fisher, Ian (I)"
61814,"Townsend, Chris (I)"
66109,"Williams, Amy (V)"
56588,"Sidney, Deana"
2003,"Arancio-Parrain, RA"
11134,"Cistone, Danny"
47146,"Pavoni, Tara"
48207,"Picknett, Murray"
66217,"Williams, Robyn (III)"
66075,"Wilkinson, Ashley"
30515,"Kasarda, John"
67042,"Wurtzel, Stuart"
63522,"Veiga, Keller"
53271,"Ryan, Jack (IV)"
61890,"Travassos, Raul"
62721,"Urman, Isabela"
13104,"Cunin, Richard"
66351,"Wilson, Keith (I)"
26232,"Higginson, Anna"
7710,"Bryce, Bill (I)"
40840,"Mesiti, Virginia (I)"
12769,"Cripps, Paul"
59994,"Sá Fernandes, Miguel"
25889,"Hermer-Bell, Lindsey"
61226,"Thrasher, Harold"
36187,"Livesay, Brian Daniel"
8520,"Caldas, Valéria"
42080,"Montgomery, Grant"
28228,"Irênio, João"
43734,"Nascimento, João (III)"
25147,"Harvey, Tim (I)"
